facility_id,ds,yhat,yhat_lower,yhat_upper,is_forecast
F001,2022-02-03,145.07989167517752,126.21950575740445,163.9402775929506,False
F001,2022-02-04,169.34000985948137,147.3258085777488,191.35421114121394,False
F001,2022-02-05,97.32495627273127,84.6727119572762,109.97720058818632,False
F001,2022-02-06,88.48948666851135,76.98585340160487,99.99311993541781,False
F001,2022-02-07,156.46341105954338,136.12316762180274,176.803654497284,False
F001,2022-02-08,156.37615265585114,136.0472528105905,176.70505250111177,False
F001,2022-02-09,138.68297984940838,120.65419246898529,156.71176722983145,False
F001,2022-02-10,159.8158806563301,139.0398161710072,180.591945141653,False
F001,2022-02-11,161.52689550636663,140.52839909053895,182.52539192219427,False
F001,2022-02-12,111.29304607598975,96.82495008611109,125.76114206586841,False
F001,2022-02-13,90.38853537488541,78.6380257761503,102.1390449736205,False
F001,2022-02-14,150.15866167410155,130.63803565646836,169.67928769173474,False
F001,2022-02-15,154.66034305339255,134.5544984564515,174.76618765033356,False
F001,2022-02-16,126.00802630951921,109.6269828892817,142.3890697297567,False
F001,2022-02-17,146.7673532377532,127.6875973168453,165.8471091586611,False
F001,2022-02-18,168.62314460015241,146.7021358021326,190.5441533981722,False
F001,2022-02-19,118.21535016484641,102.84735464341638,133.58334568627643,False
F001,2022-02-20,98.67986966534964,85.85148660885419,111.50825272184508,False
F001,2022-02-21,155.61155878283637,135.38205614106764,175.84106142460507,False
F001,2022-02-22,157.40545235976097,136.94274355299206,177.8681611665299,False
F001,2022-02-23,138.5996839431424,120.58172503053389,156.6176428557509,False
F001,2022-02-24,146.17243027028428,127.17001433514733,165.17484620542123,False
F001,2022-02-25,141.34914657256607,122.97375751813249,159.72453562699965,False
F001,2022-02-26,96.75386439127989,84.1758620204135,109.33186676214626,False
F001,2022-02-27,94.14217182689089,81.90368948939508,106.3806541643867,False
F001,2022-02-28,155.94114680889774,135.66879772374102,176.21349589405443,False
F001,2022-03-01,123.01707759016375,107.02485750344246,139.009297676885,False
F001,2022-03-02,102.79976592580368,89.4357963554492,116.16373549615815,False
F001,2022-03-03,113.82556432769869,99.02824096509785,128.6228876902995,False
F001,2022-03-04,120.0307731743866,104.42677266171634,135.63477368705685,False
F001,2022-03-05,112.14634447960725,97.56731969725831,126.72536926195617,False
F001,2022-03-06,72.9409117491512,63.45859322176154,82.42323027654085,False
F001,2022-03-07,119.70631234869862,104.1444917433678,135.26813295402943,False
F001,2022-03-08,142.8081592284953,124.24309852879091,161.37321992819966,False
F001,2022-03-09,112.88999391176367,98.21429470323439,127.56569312029293,False
F001,2022-03-10,128.712790102689,111.98012738933944,145.44545281603857,False
F001,2022-03-11,146.00341688324738,127.02297268842523,164.98386107806954,False
F001,2022-03-12,90.04316042383326,78.33754956873493,101.74877127893157,False
F001,2022-03-13,86.08716594647508,74.89583437343332,97.27849751951683,False
F001,2022-03-14,118.51681431243702,103.10962845182021,133.92400017305383,False
F001,2022-03-15,109.48408805804928,95.25115661050287,123.71701950559567,False
F001,2022-03-16,117.94089421735475,102.60857796909863,133.27321046561084,False
F001,2022-03-17,109.98841243970566,95.68991882254392,124.28690605686738,False
F001,2022-03-18,124.92016961571551,108.6805475656725,141.15979166575852,False
F001,2022-03-19,73.26023187557466,63.73640173174996,82.78406201939936,False
F001,2022-03-20,85.67087793848319,74.53366380648038,96.808092070486,False
F001,2022-03-21,130.35808582457466,113.41153466737995,147.30463698176936,False
F001,2022-03-22,119.26591081302283,103.76134240732986,134.7704792187158,False
F001,2022-03-23,102.20198868647785,88.91573015723573,115.48824721571995,False
F001,2022-03-24,113.77212125402576,98.98174549100241,128.5624970170491,False
F001,2022-03-25,126.38972021219516,109.95905658460978,142.8203838397805,False
F001,2022-03-26,83.95727696588533,73.04283096032023,94.87172297145041,False
F001,2022-03-27,83.47758488341663,72.62549884857246,94.32967091826077,False
F001,2022-03-28,135.1943557246733,117.61908948046577,152.7696219688808,False
F001,2022-03-29,151.90468674536666,132.157077468469,171.65229602226432,False
F001,2022-03-30,131.51660679850002,114.41944791469501,148.613765682305,False
F001,2022-03-31,132.07856553850357,114.9083520184981,149.24877905850903,False
F001,2022-04-01,98.83677682215276,85.9879958352729,111.6855578090326,False
F001,2022-04-02,69.70567846531081,60.64394026482041,78.7674166658012,False
F001,2022-04-03,61.626094939606624,53.614702597457764,69.63748728175548,False
F001,2022-04-04,96.62991555257936,84.06802653074405,109.19180457441468,False
F001,2022-04-05,79.1847552544081,68.89073707133505,89.47877343748115,False
F001,2022-04-06,91.4212140626999,79.53645623454892,103.30597189085088,False
F001,2022-04-07,92.68313517397269,80.63432760135623,104.73194274658913,False
F001,2022-04-08,94.35458023111099,82.08848480106656,106.6206756611554,False
F001,2022-04-09,69.3535836849027,60.33761780586535,78.36954956394004,False
F001,2022-04-10,67.89279589525125,59.06673242886859,76.7188593616339,False
F001,2022-04-11,105.058479290395,91.40087698264365,118.71608159814633,False
F001,2022-04-12,83.04398908011649,72.24827049970135,93.83970766053163,False
F001,2022-04-13,94.87242309938432,82.53900809646436,107.20583810230427,False
F001,2022-04-14,90.70737020862263,78.91541208150169,102.49932833574357,False
F001,2022-04-15,92.26740878295554,80.27264564117132,104.26217192473975,False
F001,2022-04-16,80.15331353608435,69.73338277639338,90.57324429577531,False
F001,2022-04-17,69.93874810403264,60.846710850508394,79.03078535755688,False
F001,2022-04-18,88.29177030495778,76.81384016531327,99.76970044460228,False
F001,2022-04-19,98.03909436442537,85.29401209705007,110.78417663180065,False
F001,2022-04-20,91.11283627096789,79.26816755574207,102.95750498619371,False
F001,2022-04-21,89.11463986415298,77.52973668181309,100.69954304649285,False
F001,2022-04-22,106.08202020786872,92.29135758084578,119.87268283489165,False
F001,2022-04-23,64.57966280753692,56.18430664255712,72.97501897251671,False
F001,2022-04-24,66.66417031393703,57.99782817312522,75.33051245474884,False
F001,2022-04-25,92.10701829880877,80.13310591996363,104.0809306776539,False
F001,2022-04-26,100.6048103491377,87.52618500374979,113.68343569452558,False
F001,2022-04-27,99.52268197779564,86.5847333206822,112.46063063490907,False
F001,2022-04-28,93.68701585015782,81.5077037896373,105.86632791067832,False
F001,2022-04-29,88.96708174514453,77.40136111827573,100.53280237201331,False
F001,2022-04-30,64.84318664198031,56.41357237852287,73.27280090543775,False
F001,2022-05-01,62.186316987692514,54.10209577929249,70.27053819609253,False
F001,2022-05-02,98.8748735040181,86.02113994849574,111.72860705954044,False
F001,2022-05-03,93.36672408219933,81.22904995151342,105.50439821288523,False
F001,2022-05-04,82.71509744553967,71.96213477761951,93.46806011345981,False
F001,2022-05-05,89.08104635755417,77.50051033107214,100.66158238403621,False
F001,2022-05-06,93.87221467723485,81.66882676919433,106.07560258527538,False
F001,2022-05-07,67.70027074920513,58.89923555180847,76.50130594660179,False
F001,2022-05-08,58.18581354731363,50.62165778616286,65.7499693084644,False
F001,2022-05-09,101.27926945454603,88.11296442545505,114.445574483637,False
F001,2022-05-10,92.90375517999702,80.8262670065974,104.98124335339662,False
F001,2022-05-11,82.77491542317728,72.01417641816423,93.53565442819031,False
F001,2022-05-12,83.24749092258558,72.42531710264946,94.0696647425217,False
F001,2022-05-13,93.2742099506708,81.14856265708359,105.39985724425799,False
F001,2022-05-14,58.29147430770131,50.713582647700136,65.86936596770246,False
F001,2022-05-15,61.68662718025636,53.66736564682303,69.70588871368967,False
F001,2022-05-16,94.67327109816674,82.36574585540507,106.9807963409284,False
F001,2022-05-17,78.9420368977051,68.67957210100343,89.20450169440674,False
F001,2022-05-18,96.78430657115315,84.20234671690324,109.36626642540305,False
F001,2022-05-19,81.0482016260056,70.51193541462487,91.58446783738633,False
F001,2022-05-20,80.07484136793728,69.66511199010543,90.48457074576912,False
F001,2022-05-21,61.104658333719364,53.16105275033585,69.04826391710287,False
F001,2022-05-22,61.75412515060686,53.72608888102797,69.78216142018574,False
F001,2022-05-23,84.22068614862465,73.27199694930344,95.16937534794585,False
F001,2022-05-24,88.76514028869984,77.22567205116886,100.30460852623081,False
F001,2022-05-25,92.17341077241475,80.19086737200084,104.15595417282866,False
F001,2022-05-26,80.28899533011561,69.85142593720059,90.72656472303063,False
F001,2022-05-27,99.6284406010397,86.67674332290454,112.58013787917486,False
F001,2022-05-28,67.28045953207884,58.53399979290859,76.02691927124908,False
F001,2022-05-29,60.481699410711684,52.619078487319165,68.3443203341042,False
F001,2022-05-30,95.27402556607224,82.88840224248285,107.65964888966163,False
F001,2022-05-31,90.0592785752714,78.35157236048612,101.76698479005668,False
F001,2022-06-01,81.58360484425776,70.97773621450425,92.18947347401127,False
F001,2022-06-02,83.44080909278058,72.59350391071911,94.28811427484204,False
F001,2022-06-03,98.74198895816994,85.90553039360785,111.57844752273202,False
F001,2022-06-04,62.63102967859962,54.48899582038167,70.77306353681756,False
F001,2022-06-05,64.15406195734916,55.81403390289377,72.49409001180454,False
F001,2022-06-06,93.49027285849783,81.33653738689311,105.64400833010254,False
F001,2022-06-07,90.70119730622521,78.91004165641593,102.49235295603448,False
F001,2022-06-08,84.09337236976329,73.16123396169407,95.02551077783251,False
F001,2022-06-09,88.15059382516273,76.69101662789157,99.61017102243387,False
F001,2022-06-10,86.91081634225027,75.61241021775774,98.2092224667428,False
F001,2022-06-11,55.9497519843993,48.67628422642739,63.2232197423712,False
F001,2022-06-12,59.66519555791819,51.908720135388826,67.42167098044754,False
F001,2022-06-13,82.60960202439333,71.87035376122219,93.34885028756445,False
F001,2022-06-14,92.06457795758587,80.09618282309971,104.03297309207203,False
F001,2022-06-15,82.72450370821709,71.97031822614886,93.4786891902853,False
F001,2022-06-16,83.89954240546966,72.9926018927586,94.8064829181807,False
F001,2022-06-17,94.12720090046341,81.89066478340317,106.36373701752365,False
F001,2022-06-18,73.41317137088976,63.869459092674084,82.95688364910542,False
F001,2022-06-19,51.75010572848626,45.022591983783045,58.47761947318947,False
F001,2022-06-20,103.24701578372017,89.82490373183656,116.66912783560379,False
F001,2022-06-21,89.13904181978343,77.55096638321159,100.72711725635527,False
F001,2022-06-22,69.01051662573153,60.039149464386426,77.98188378707661,False
F001,2022-06-23,90.37657416503983,78.62761952358466,102.125528806495,False
F001,2022-06-24,90.08043760263469,78.36998071429218,101.7908944909772,False
F001,2022-06-25,69.34960607082095,60.33415728161423,78.36505486002767,False
F001,2022-06-26,58.74698086484747,51.1098733524173,66.38408837727764,False
F001,2022-06-27,93.48203364147393,81.32936926808232,105.63469801486553,False
F001,2022-06-28,82.90605841377915,72.12827081998786,93.68384600757042,False
F001,2022-06-29,83.08193098961421,72.28127996096435,93.88258201826405,False
F001,2022-06-30,83.74454163973176,72.85775122656663,94.63133205289688,False
F001,2022-07-01,90.21054879267948,78.48317744963114,101.9379201357278,False
F001,2022-07-02,57.210820789415656,49.77341408679162,64.64822749203968,False
F001,2022-07-03,48.21588977645762,41.94782410551813,54.48395544739711,False
F001,2022-07-04,75.93847192861428,66.06647057789442,85.81047327933412,False
F001,2022-07-05,67.5075950306498,58.73160767666532,76.28358238463426,False
F001,2022-07-06,73.43417789436332,63.88773476809608,82.98062102063054,False
F001,2022-07-07,79.11338047537842,68.82864101357923,89.39811993717761,False
F001,2022-07-08,78.46648002565635,68.26583762232103,88.66712242899168,False
F001,2022-07-09,55.00401459077007,47.85349269396996,62.15453648757017,False
F001,2022-07-10,45.89443228275837,39.92815608599978,51.86070847951696,False
F001,2022-07-11,89.1871870965623,77.5928527740092,100.78152141911539,False
F001,2022-07-12,69.90649283993903,60.81864877074696,78.9943369091311,False
F001,2022-07-13,79.87674026864538,69.49276403372149,90.26071650356927,False
F001,2022-07-14,67.72593663400497,58.92156487158432,76.53030839642561,False
F001,2022-07-15,66.77732999822965,58.096277098459794,75.4583828979995,False
F001,2022-07-16,53.38511833411401,46.44505295067919,60.325183717548825,False
F001,2022-07-17,47.27019894239238,41.125073079881375,53.415324804903385,False
F001,2022-07-18,74.92970071732881,65.18883962407607,84.67056181058155,False
F001,2022-07-19,80.26203075478266,69.82796675666091,90.6960947529044,False
F001,2022-07-20,63.227459391408935,55.00788967052577,71.44702911229209,False
F001,2022-07-21,76.53897300642598,66.5889065155906,86.48903949726134,False
F001,2022-07-22,71.66630318160055,62.34968376799248,80.98292259520862,False
F001,2022-07-23,66.67167852604479,58.004360317658964,75.3389967344306,False
F001,2022-07-24,44.11823657853248,38.38286582332326,49.8536073337417,False
F001,2022-07-25,67.25207632710624,58.509306404582425,75.99484624963004,False
F001,2022-07-26,84.01101057229805,73.0895791978993,94.93244194669678,False
F001,2022-07-27,83.47787195806187,72.62574860351383,94.3299953126099,False
F001,2022-07-28,71.99750550210682,62.63782978683293,81.3571812173807,False
F001,2022-07-29,82.67986621147284,71.93148360398138,93.4282488189643,False
F001,2022-07-30,67.01398651420322,58.302168267356805,75.72580476104963,False
F001,2022-07-31,50.89282496953338,44.276757723494036,57.508892215572715,False
F001,2022-08-01,83.08759450537116,72.2862072196729,93.8889817910694,False
F001,2022-08-02,77.89769467213593,67.77099436475825,88.02439497951359,False
F001,2022-08-03,70.4526919369343,61.29384198513284,79.61154188873576,False
F001,2022-08-04,68.09604391261053,59.243558203971155,76.94852962124989,False
F001,2022-08-05,75.83822120710856,65.97925245018445,85.69718996403266,False
F001,2022-08-06,55.85760286641206,48.596114493778494,63.11909123904562,False
F001,2022-08-07,51.1816253347583,44.52801404123972,57.835236628276874,False
F001,2022-08-08,62.4321633012504,54.31598207208785,70.54834453041295,False
F001,2022-08-09,67.96741562332484,59.13165159229261,76.80317965435707,False
F001,2022-08-10,86.87632439858645,75.58240222677021,98.17024657040268,False
F001,2022-08-11,65.99285356316503,57.41378259995357,74.57192452637648,False
F001,2022-08-12,80.0201107796674,69.61749637831065,90.42272518102416,False
F001,2022-08-13,57.638380357181205,50.14539091074765,65.13136980361476,False
F001,2022-08-14,53.424649563418015,46.47944512017367,60.36985400666235,False
F001,2022-08-15,71.09039858923084,61.848646772630836,80.33215040583084,False
F001,2022-08-16,70.63277430818455,61.45051364812056,79.81503496824854,False
F001,2022-08-17,68.32657646123619,59.444121521275484,77.20903140119688,False
F001,2022-08-18,76.96047646191641,66.95561452186728,86.96533840196554,False
F001,2022-08-19,87.0915773079303,75.76967225789936,98.41348235796123,False
F001,2022-08-20,59.848906233784014,52.068548423392095,67.62926404417593,False
F001,2022-08-21,51.259895575818426,44.59610915096203,57.923682000674816,False
F001,2022-08-22,68.31761123891793,59.4363217778586,77.19890069997726,False
F001,2022-08-23,92.24443162262504,80.25265551168378,104.23620773356629,False
F001,2022-08-24,66.96445682813365,58.259077440476275,75.66983621579102,False
F001,2022-08-25,72.73171186385505,63.2765893215539,82.18683440615621,False
F001,2022-08-26,75.98442435945331,66.10644919272438,85.86239952618223,False
F001,2022-08-27,56.911113042061096,49.51266834659315,64.30955773752903,False
F001,2022-08-28,54.22210576963311,47.17323201958081,61.27097951968541,False
F001,2022-08-29,72.96389376258621,63.47858757345,82.4491999517224,False
F001,2022-08-30,77.0496062491288,67.03315743674206,87.06605506151554,False
F001,2022-08-31,81.73768350089863,71.11178464578181,92.36358235601544,False
F001,2022-09-01,85.66056121963373,74.52468826108135,96.79643417818612,False
F001,2022-09-02,95.99982572037504,83.51984837672629,108.47980306402378,False
F001,2022-09-03,65.89318832808208,57.32707384543141,74.45930281073274,False
F001,2022-09-04,56.13216137234312,48.834980393938515,63.42934235074772,False
F001,2022-09-05,89.20709871488003,77.61017588194562,100.80402154781443,False
F001,2022-09-06,95.19738271015784,82.82172295783732,107.57304246247836,False
F001,2022-09-07,86.34867547850388,75.12334766629837,97.57400329070937,False
F001,2022-09-08,77.80268223087135,67.68833354085808,87.91703092088463,False
F001,2022-09-09,86.79005617603218,75.50734887314799,98.07276347891636,False
F001,2022-09-10,60.56055208589606,52.687680314729576,68.43342385706255,False
F001,2022-09-11,58.21453786638228,50.64664794375258,65.78242778901198,False
F001,2022-09-12,89.87966319380546,78.19530697861074,101.56401940900015,False
F001,2022-09-13,93.74985815093645,81.5623765913147,105.93733971055818,False
F001,2022-09-14,80.18425656361212,69.76030321034254,90.60820991688169,False
F001,2022-09-15,82.86759476585779,72.09480744629627,93.64038208541929,False
F001,2022-09-16,95.18357310552261,82.80970860180467,107.55743760924054,False
F001,2022-09-17,63.166588403816455,54.954931911320315,71.3782448963126,False
F001,2022-09-18,60.47817666882159,52.616013701874785,68.34033963576839,False
F001,2022-09-19,85.70234600708517,74.56104102616409,96.84365098800623,False
F001,2022-09-20,97.00231153766084,84.39201103776493,109.61261203755674,False
F001,2022-09-21,85.14431985162838,74.07555827091669,96.21308143234006,False
F001,2022-09-22,80.0963531220374,69.68382721617253,90.50887902790225,False
F001,2022-09-23,87.69212781558008,76.29215119955467,99.09210443160548,False
F001,2022-09-24,74.66483154436887,64.95840344360091,84.37125964513682,False
F001,2022-09-25,55.713674892361,48.47089715635407,62.95645262836792,False
F001,2022-09-26,96.91703077934403,84.31781677802931,109.51624478065875,False
F001,2022-09-27,94.3555721623087,82.08934778120857,106.62179654340882,False
F001,2022-09-28,90.5741830712211,78.79953927196236,102.34882687047984,False
F001,2022-09-29,85.33285553731497,74.23958431746402,96.4261267571659,False
F001,2022-09-30,93.53925937560683,81.37915565677794,105.69936309443571,False
F001,2022-10-01,92.29854442091307,80.29973364619437,104.29735519563177,False
F001,2022-10-02,68.25126192277473,59.37859787281401,77.12392597273544,False
F001,2022-10-03,111.32731261056944,96.85476197119542,125.79986324994346,False
F001,2022-10-04,100.46118380451134,87.40122990992487,113.52113769909779,False
F001,2022-10-05,109.02541390176003,94.85211009453123,123.19871770898882,False
F001,2022-10-06,100.10977104985983,87.09550081337805,113.1240412863416,False
F001,2022-10-07,118.89355508757436,103.43739292618969,134.349717248959,False
F001,2022-10-08,76.15466947017946,66.25456243905613,86.05477650130278,False
F001,2022-10-09,70.86085022491378,61.64893969567498,80.07276075415255,False
F001,2022-10-10,100.13598048324373,87.11830302042205,113.15365794606541,False
F001,2022-10-11,93.29959592472277,81.17064845450881,105.42854339493671,False
F001,2022-10-12,100.2389445597492,87.2078817669818,113.27000735251659,False
F001,2022-10-13,107.99185143037177,93.95291074442343,122.03079211632009,False
F001,2022-10-14,112.66014148614818,98.01432309294891,127.30595987934743,False
F001,2022-10-15,73.39481550607599,63.85348949028611,82.93614152186585,False
F001,2022-10-16,72.86199371003052,63.38993452772655,82.33405289233448,False
F001,2022-10-17,108.92327883564667,94.7632525870126,123.08330508428072,False
F001,2022-10-18,114.05905299783882,99.23137610811978,128.88672988755786,False
F001,2022-10-19,100.54652362405758,87.47547555293009,113.61757169518506,False
F001,2022-10-20,92.23071166756569,80.24071915078214,104.22070418434922,False
F001,2022-10-21,107.79621631979286,93.7827081982198,121.80972444136592,False
F001,2022-10-22,66.61967383701739,57.95911623820513,75.28023143582963,False
F001,2022-10-23,64.7725588330009,56.352126184710784,73.19299148129102,False
F001,2022-10-24,91.52074163223966,79.62304522004851,103.41843804443081,False
F001,2022-10-25,113.46163209619233,98.71161992368732,128.2116442686973,False
F001,2022-10-26,99.94547984940935,86.95256746898613,112.93839222983256,False
F001,2022-10-27,109.28208049439385,95.07541003012265,123.48875095866504,False
F001,2022-10-28,109.59309615255971,95.34599365272695,123.84019865239246,False
F001,2022-10-29,75.27475633660545,65.48903801284673,85.06047466036415,False
F001,2022-10-30,77.56015417147938,67.47733412918706,87.6429742137717,False
F001,2022-10-31,93.0291269470334,80.93534044391906,105.12291345014773,False
F001,2022-11-01,125.16722406657114,108.89548493791689,141.43896319522537,False
F001,2022-11-02,103.41565829762428,89.97162271893312,116.85969387631542,False
F001,2022-11-03,117.99242691307506,102.6534114143753,133.33144241177482,False
F001,2022-11-04,121.82449660737238,105.98731204841397,137.66168116633077,False
F001,2022-11-05,76.71328946933451,66.74056183832103,86.686017100348,False
F001,2022-11-06,79.03312932712971,68.75882251460285,89.30743613965657,False
F001,2022-11-07,125.83389199281163,109.47548603374612,142.19229795187712,False
F001,2022-11-08,128.3259455084035,111.64357259231103,145.00831842449594,False
F001,2022-11-09,112.78301885487947,98.12122640374514,127.44481130601379,False
F001,2022-11-10,100.27524388112502,87.23946217657877,113.31102558567126,False
F001,2022-11-11,135.58568788768468,117.95954846228568,153.2118273130837,False
F001,2022-11-12,99.19271349039425,86.297660736643,112.0877662441455,False
F001,2022-11-13,71.67320664339701,62.355689779755394,80.99072350703861,False
F001,2022-11-14,121.41587138959459,105.63180810894728,137.19993467024187,False
F001,2022-11-15,121.30798673726258,105.53794846141845,137.0780250131067,False
F001,2022-11-16,126.66674572093623,110.20006877721453,143.13342266465793,False
F001,2022-11-17,106.63648769521429,92.77374429483643,120.49923109559214,False
F001,2022-11-18,128.91746323920827,112.15819301811119,145.67673346030534,False
F001,2022-11-19,89.54873063401037,77.90739565158903,101.19006561643171,False
F001,2022-11-20,78.36455010833147,68.17715859424838,88.55194162241456,False
F001,2022-11-21,124.87462870729713,108.6409269753485,141.10833043924575,False
F001,2022-11-22,135.15899356195564,117.5883243989014,152.72966272500986,False
F001,2022-11-23,117.19078151210091,101.95597991552779,132.425583108674,False
F001,2022-11-24,113.84126751834434,99.04190274095957,128.6406322957291,False
F001,2022-11-25,114.0805057074784,99.2500399655062,128.91097144945059,False
F001,2022-11-26,99.55136341962842,86.60968617507672,112.4930406641801,False
F001,2022-11-27,67.4686885125834,58.69775900594755,76.23961801921924,False
F001,2022-11-28,113.88021146471816,99.0757839743048,128.6846389551315,False
F001,2022-11-29,107.18573088834353,93.25158587285887,121.11987590382817,False
F001,2022-11-30,129.87471933090634,112.99100581788852,146.75843284392417,False
F001,2022-12-01,123.7610789904242,107.67213872166904,139.85001925917933,False
F001,2022-12-02,138.35004260037624,120.36453706232733,156.33554813842514,False
F001,2022-12-03,98.24285277637719,85.47128191544816,111.01442363730621,False
F001,2022-12-04,93.18474814862955,81.07073088930771,105.29876540795138,False
F001,2022-12-05,138.84539306985235,120.79549197077154,156.89529416893313,False
F001,2022-12-06,107.27565472074141,93.32981960704502,121.22148983443779,False
F001,2022-12-07,126.81658554600405,110.33042942502352,143.30274166698456,False
F001,2022-12-08,124.45222009800086,108.27343148526076,140.63100871074096,False
F001,2022-12-09,120.45333672664842,104.79440295218413,136.1122705011127,False
F001,2022-12-10,98.00166028035981,85.26144444391304,110.74187611680658,False
F001,2022-12-11,72.44554266134074,63.02762211536644,81.86346320731502,False
F001,2022-12-12,128.93535249960462,112.17375667465602,145.6969483245532,False
F001,2022-12-13,106.42785486064153,92.59223372875813,120.26347599252492,False
F001,2022-12-14,111.15539583647497,96.70519437773322,125.6055972952167,False
F001,2022-12-15,108.64908637682487,94.52470514783764,122.77346760581209,False
F001,2022-12-16,132.41570113482663,115.20165998729917,149.62974228235407,False
F001,2022-12-17,91.10729169530039,79.26334377491133,102.95123961568943,False
F001,2022-12-18,82.82943654748314,72.06160979631034,93.59726329865595,False
F001,2022-12-19,119.51766883594442,103.98037188727164,135.0549657846172,False
F001,2022-12-20,110.8548322763332,96.44370408040989,125.2659604722565,False
F001,2022-12-21,118.8115881181778,103.36608166281468,134.25709457354088,False
F001,2022-12-22,116.872143203478,101.67876458702587,132.06552181993013,False
F001,2022-12-23,120.83259030423083,105.12435356468083,136.54082704378084,False
F001,2022-12-24,97.36202980344572,84.70496592899778,110.01909367789365,False
F001,2022-12-25,83.88726932594889,72.98192431357553,94.79261433832224,False
F001,2022-12-26,139.02150048539784,120.94870542229611,157.09429554849953,False
F001,2022-12-27,109.01877742984142,94.84633636396204,123.19121849572079,False
F001,2022-12-28,119.19200625857873,103.69704544496349,134.68696707219394,False
F001,2022-12-29,108.20988179853896,94.1425971647289,122.277166432349,False
F001,2022-12-30,117.60719313643189,102.31825802869574,132.896128244168,False
F001,2022-12-31,82.60062030166678,71.8625396624501,93.33870094088346,False
F001,2023-01-01,115.61737234997601,100.58711394447913,130.64763075547287,False
F001,2023-01-02,155.50017282401043,135.2851503568891,175.71519529113178,False
F001,2023-01-03,147.0238502881259,127.91074975066954,166.13695082558226,False
F001,2023-01-04,126.54504923328162,110.094192832955,142.9959056336082,False
F001,2023-01-05,149.1382168890957,129.75024869351327,168.52618508467813,False
F001,2023-01-06,146.82996855485595,127.74207264272468,165.9178644669872,False
F001,2023-01-07,111.9923939250113,97.43338271475983,126.55140513526275,False
F001,2023-01-08,98.75796472102729,85.91942930729374,111.59650013476083,False
F001,2023-01-09,175.6318130624397,152.79967736432255,198.46394876055686,False
F001,2023-01-10,144.9015733261001,126.06436879370709,163.7387778584931,False
F001,2023-01-11,150.5006579449845,130.93557241213654,170.06574347783248,False
F001,2023-01-12,139.111680598048,121.02716212030175,157.19619907579423,False
F001,2023-01-13,109.18516998661613,94.99109788835604,123.37924208487621,False
F001,2023-01-14,101.33355055159963,88.16018897989167,114.50691212330757,False
F001,2023-01-15,101.45235822203918,88.26355165317409,114.64116479090426,False
F001,2023-01-16,135.49989268139407,117.88490663281284,153.1148787299753,False
F001,2023-01-17,134.10522007929538,116.67154146898697,151.53889868960377,False
F001,2023-01-18,148.11232610333326,128.85772370989994,167.36692849676658,False
F001,2023-01-19,142.59762293170604,124.05993195058426,161.13531391282783,False
F001,2023-01-20,163.3714647128515,142.1331743001808,184.60975512552216,False
F001,2023-01-21,100.60975232145228,87.53048451966347,113.68902012324106,False
F001,2023-01-22,104.97368153927071,91.32710293916553,118.6202601393759,False
